uid,strategy,metric,score,metric_logical
3b300f439fc295e25d2eab5314e12960,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
3b300f439fc295e25d2eab5314e12960,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
2b442cbafe16c8f1e46959aacf81d03d,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
2b442cbafe16c8f1e46959aacf81d03d,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
2b442cbafe16c8f1e46959aacf81d03d,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
8713d9b8067061c34f61019a07e2b325,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
8713d9b8067061c34f61019a07e2b325,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
8713d9b8067061c34f61019a07e2b325,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
556a48114ca32e27dd7ca11b5c757ca1,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
556a48114ca32e27dd7ca11b5c757ca1,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
556a48114ca32e27dd7ca11b5c757ca1,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
0179efaa97ca0268d61db40365d0e286,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
0179efaa97ca0268d61db40365d0e286,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
0179efaa97ca0268d61db40365d0e286,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
7d8fd314249cebb51ebb9048ca9a38bd,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
7d8fd314249cebb51ebb9048ca9a38bd,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
7d8fd314249cebb51ebb9048ca9a38bd,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
011586c0134e387bb8b76844873ed799,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
011586c0134e387bb8b76844873ed799,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
011586c0134e387bb8b76844873ed799,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
9121098f041fcd5aea47e50fa7aac874,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
9121098f041fcd5aea47e50fa7aac874,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
9121098f041fcd5aea47e50fa7aac874,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
f2a1ebbdfd7ec0dd51e1b4ec3b2fe1cb,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
f2a1ebbdfd7ec0dd51e1b4ec3b2fe1cb,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
f2a1ebbdfd7ec0dd51e1b4ec3b2fe1cb,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
e2f02cf550abe739038cd39847fdee11,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
e2f02cf550abe739038cd39847fdee11,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
e2f02cf550abe739038cd39847fdee11,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
6bce9d27e345a62765e4edffabc69d15,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
6bce9d27e345a62765e4edffabc69d15,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
6bce9d27e345a62765e4edffabc69d15,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
4d328b965414360d44f8b198a9b1afdb,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
3b300f439fc295e25d2eab5314e12960,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
3b300f439fc295e25d2eab5314e12960,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
3b300f439fc295e25d2eab5314e12960,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
e6cb435292fbb4442fa34c65bc90d310,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
e6cb435292fbb4442fa34c65bc90d310,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
e6cb435292fbb4442fa34c65bc90d310,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
543047ead06ed9ccb6cd1dfd33e772fa,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,0.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",LLMJudge-qwen3_32b-seed42,1.0,LLMJudge
011586c0134e387bb8b76844873ed799,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
011586c0134e387bb8b76844873ed799,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
011586c0134e387bb8b76844873ed799,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
8713d9b8067061c34f61019a07e2b325,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
8713d9b8067061c34f61019a07e2b325,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
8713d9b8067061c34f61019a07e2b325,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
e2f02cf550abe739038cd39847fdee11,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
e2f02cf550abe739038cd39847fdee11,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
e2f02cf550abe739038cd39847fdee11,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
0179efaa97ca0268d61db40365d0e286,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
0179efaa97ca0268d61db40365d0e286,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
0179efaa97ca0268d61db40365d0e286,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
3b300f439fc295e25d2eab5314e12960,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
3b300f439fc295e25d2eab5314e12960,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
3b300f439fc295e25d2eab5314e12960,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
2b442cbafe16c8f1e46959aacf81d03d,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,0.0,DNAEval
2b442cbafe16c8f1e46959aacf81d03d,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
2b442cbafe16c8f1e46959aacf81d03d,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
8713d9b8067061c34f61019a07e2b325,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,0.0,DNAEval
8713d9b8067061c34f61019a07e2b325,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
8713d9b8067061c34f61019a07e2b325,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,0.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
556a48114ca32e27dd7ca11b5c757ca1,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
21b6dc758db276bf6fe0cd15755d5c81,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
4d328b965414360d44f8b198a9b1afdb,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
4d328b965414360d44f8b198a9b1afdb,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
4d328b965414360d44f8b198a9b1afdb,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
0179efaa97ca0268d61db40365d0e286,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
0179efaa97ca0268d61db40365d0e286,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
0179efaa97ca0268d61db40365d0e286,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
7d8fd314249cebb51ebb9048ca9a38bd,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
7d8fd314249cebb51ebb9048ca9a38bd,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
7d8fd314249cebb51ebb9048ca9a38bd,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
011586c0134e387bb8b76844873ed799,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
011586c0134e387bb8b76844873ed799,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
011586c0134e387bb8b76844873ed799,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
9121098f041fcd5aea47e50fa7aac874,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
9121098f041fcd5aea47e50fa7aac874,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
9121098f041fcd5aea47e50fa7aac874,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
5a603f108b7b98a7aa5968e9e79e0fad,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
543047ead06ed9ccb6cd1dfd33e772fa,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
543047ead06ed9ccb6cd1dfd33e772fa,Introduce grammatical errors: Add grammatical mistakes or awkward phrasing to reduce clarity and readability.,DNAEval-qwen3_32b-seed42,1.0,DNAEval
543047ead06ed9ccb6cd1dfd33e772fa,"Omit essential information: Remove critical details to oversimplify the content, making it less informative or potentially misleading.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
f2a1ebbdfd7ec0dd51e1b4ec3b2fe1cb,"Alter key factual elements: Modify specific names, dates, or events to introduce inaccuracies in the simplified output.",DNAEval-qwen3_32b-seed42,1.0,DNAEval
